Date,TAVG (Degrees Fahrenheit),TMAX (Degrees Fahrenheit),TMIN (Degrees Fahrenheit),PRCP (Inches),SNOW,SNWD (Inches)
1973/1/10,27,36,16,0,,
1973/1/11,22,34,11,0,,
1973/1/12,26,32,18,0,,
1973/1/13,28,36,23,0,,
1973/1/14,25,33,18,0,,
1973/1/15,23,34,12,0,,
1973/1/16,27,40,18,0,,
1973/1/17,29,31,24,0,,
1973/1/18,31,40,25,0,,
1973/1/19,26,32,15,0,,
1973/1/20,31,33,28,0,,
1973/1/21,32,42,27,0,,
1973/1/22,28,33,21,0.04,,
1973/1/23,31,33,29,0.57,,
1973/1/24,27,32,19,0.21,,
1973/1/25,18,31,6,0,,
1973/1/26,23,30,13,0,,
1973/1/27,19,31,9,0,,
1973/1/28,21,30,13,0,,
1973/1/29,23,34,11,0,,
1973/1/30,15,27,-1,0,,
1973/1/31,20,37,5,0,,
1973/2/1,22,31,17,0,,
1973/2/2,20,22,16,0.02,,
1973/2/3,20,31,9,0.01,,
1973/2/4,18,25,10,0,,
1973/2/5,29,40,19,0,,
1973/2/6,24,33,15,0,,
1973/2/7,16,23,9,0,,
1973/2/8,17,26,9,0,,
1973/2/9,20,27,12,0,,
1973/2/10,23,31,14,0,,
1973/2/11,27,38,17,0,,
1973/2/12,27,31,24,0,,
1973/2/13,35,46,26,0,,
1973/2/14,33,42,26,0,,
1973/2/15,34,42,29,0,,
1973/2/16,36,38,33,0.01,,
1973/2/17,32,42,27,0,,
1973/2/18,29,36,23,0,,
1973/2/19,31,35,28,0,,
1973/2/20,30,40,23,0,,
1973/2/21,32,38,26,0,,
1973/2/22,31,37,24,0.06,,
1973/2/23,33,38,26,0,,
1973/2/24,23,32,14,0,,
1973/2/25,27,37,19,0,,
1973/2/26,31,46,20,0,,
1973/2/27,38,49,28,0,,
1973/2/28,37,44,31,0,,
1973/3/1,35,45,26,0,,
1973/3/2,37,50,28,0,,
1973/3/3,36,47,28,0,,
1973/3/4,38,45,27,0,,
1973/3/5,41,51,27,0,,
1973/3/6,36,43,31,0.02,,
1973/3/7,40,53,31,0,,
1973/3/8,39,49,28,0,,
1973/3/9,33,41,31,0.23,,
1973/3/10,38,43,32,0.02,,
1973/3/11,40,49,35,0,,
1973/3/12,44,54,34,0,,
1973/3/13,40,51,31,0,,
1973/3/14,39,45,33,0.07,,
1973/3/15,41,51,32,0,,
1973/3/16,43,54,30,0,,
1973/3/17,45,62,28,0,,
1973/3/18,43,56,32,0,,
1973/3/19,44,58,31,0,,
1973/3/20,48,56,41,0,,
1973/3/21,47,62,29,0,,
1973/3/22,49,63,31,0,,
1973/3/23,52,60,37,0,,
1973/3/24,40,50,30,0,,
1973/3/25,42,57,27,0,,
1973/3/26,49,60,38,0,,
1973/3/27,56,72,45,0,,
1973/3/28,55,64,46,0,,
1973/3/29,56,71,37,0,,
1973/3/30,54,65,42,0,,
1973/3/31,56,63,48,0,,
1973/4/1,42,50,38,0.03,,
1973/4/2,46,57,37,0.01,,
1973/4/3,53,60,45,0,,
1973/4/4,48,56,36,0,,
1973/4/5,48,63,31,0,,
1973/4/6,55,70,45,0,,
1973/4/7,53,63,40,0,,
1973/4/8,56,63,53,0.01,,
1973/4/9,53,62,41,0,,
1973/4/10,56,62,49,0,,
1973/4/11,53,62,47,0,,
1973/4/12,55,73,37,0,,
1973/4/13,58,70,45,0,,
1973/4/14,56,67,47,0,,
1973/4/15,52,56,48,0,,
1973/4/16,55,62,50,0.16,,
1973/4/17,53,69,34,0,,
1973/4/18,66,81,53,0,,
1973/4/19,68,85,47,0,,
1973/4/20,64,75,50,0,,
1973/4/21,61,79,47,0,,
1973/4/22,71,85,57,0,,
1973/4/23,62,72,56,0,,
1973/4/24,64,76,57,0,,
1973/4/25,66,74,60,0,,
1973/4/26,61,73,46,0,,
1973/4/27,66,82,47,0,,
1973/4/28,69,80,54,0,,
1973/4/29,69,82,56,0,,
1973/4/30,65,78,56,0,,
1973/5/1,69,79,59,0,,
1973/5/2,64,70,60,0,,
1973/5/3,60,74,44,0,,
1973/5/4,65,80,46,0,,
1973/5/5,65,76,52,0,,
1973/5/6,66,75,56,0,,
1973/5/7,56,68,46,0.86,,
1973/5/8,57,68,46,0,,
1973/5/9,63,73,45,0,,
1973/5/10,67,80,47,0,,
1973/5/11,65,81,47,0,,
1973/5/12,71,85,56,0,,
1973/5/13,70,82,56,0,,
1973/5/14,71,83,60,0,,
1973/5/15,70,82,54,0,,
1973/5/16,67,78,54,0,,
1973/5/17,59,71,53,0.1,,
1973/5/18,64,75,50,0,,
1973/5/19,66,79,47,0,,
1973/5/20,70,83,48,0,,
1973/5/21,65,77,53,0,,
1973/5/22,65,76,51,0,,
1973/5/23,68,83,52,0,,
1973/5/24,71,79,63,0,,
1973/5/25,70,81,54,0,,
1973/5/26,67,75,63,0,,
1973/5/27,65,78,51,0,,
1973/5/28,63,73,55,0,,
1973/5/29,70,83,50,0,,
1973/5/30,69,81,57,0,,
1973/5/31,65,73,58,0,,
1973/6/1,66,79,51,0,,
1973/6/2,65,72,53,0,,
1973/6/3,60,67,58,0.43,,
1973/6/4,63,72,54,0,,
1973/6/5,68,82,51,0,,
1973/6/6,69,85,58,0,,
1973/6/7,74,89,59,0,,
1973/6/8,76,87,66,0,,
1973/6/9,75,83,68,0.01,,
1973/6/10,66,75,63,0.49,,
1973/6/11,65,74,58,0,,
1973/6/12,67,78,59,0,,
1973/6/13,69,79,59,0,,
1973/6/14,68,77,61,0,,
1973/6/15,65,71,64,0.6,,
1973/6/16,70,80,62,0.03,,
1973/6/17,77,89,66,0,,
1973/6/18,77,87,69,0,,
1973/6/19,74,82,67,0.03,,
1973/6/20,77,87,65,0.08,,
1973/6/21,83,99,66,0,,
1973/6/22,82,95,70,0,,
1973/6/23,81,93,68,0,,
1973/6/24,79,91,68,0,,
1973/6/25,79,89,73,0.01,,
1973/6/26,71,77,68,0.13,,
1973/6/27,72,81,65,0.24,,
1973/6/28,74,84,67,0.07,,
1973/6/29,76,84,70,0,,
1973/6/30,74,81,70,0,,
1973/7/1,73,77,69,0.7,,
1973/7/2,66,69,65,3.46,,
1973/7/3,72,75,65,3.53,,
1973/7/4,74,82,71,0.02,,
1973/7/5,79,87,73,0,,
1973/7/6,80,88,74,0,,
1973/7/7,79,87,73,0.39,,
1973/7/8,80,87,74,0,,
1973/7/9,81,89,76,0,,
1973/7/10,71,81,67,0.16,,
1973/7/11,74,82,68,0,,
1973/7/12,75,81,71,0.01,,
1973/7/13,80,90,69,0,,
1973/7/14,80,88,70,0,,
1973/7/15,72,83,69,0.3,,
1973/7/16,75,81,67,0,,
1973/7/17,75,82,70,0,,
1973/7/18,75,83,70,0.46,,
1973/7/19,76,82,72,0.65,,
1973/7/20,77,89,68,0.32,,
1973/7/21,76,85,68,0.02,,
1973/7/22,76,83,68,0.02,,
1973/7/23,77,87,67,0,,
1973/7/24,80,87,71,0.02,,
1973/7/25,72,82,70,0.98,,
1973/7/26,75,85,66,0,,
1973/7/27,81,90,73,0,,
1973/7/28,83,90,77,0,,
1973/7/29,79,89,74,0.39,,
1973/7/30,80,91,70,0,,
1973/7/31,81,90,73,0,,
1973/8/1,82,95,68,0,,
1973/8/2,81,90,70,0.04,,
1973/8/3,77,83,73,0,,
1973/8/4,81,93,71,0,,
1973/8/5,82,95,70,0,,
1973/8/6,76,84,71,1.4,,
1973/8/7,78,84,74,0,,
1973/8/8,78,85,74,0.38,,
1973/8/9,81,90,73,0,,
1973/8/10,83,90,79,0,,
1973/8/11,84,91,77,0,,
1973/8/12,79,84,74,0,,
1973/8/13,77,86,72,0.04,,
1973/8/14,71,75,69,2.13,,
1973/8/15,71,78,67,0,,
1973/8/16,76,84,70,0,,
1973/8/17,78,89,70,0.03,,
1973/8/18,76,82,73,0,,
1973/8/19,73,78,67,0.03,,
1973/8/20,68,73,67,1.98,,
1973/8/21,77,88,68,0.56,,
1973/8/22,75,83,69,0.03,,
1973/8/23,73,81,66,0,,
1973/8/24,74,80,68,0.06,,
1973/8/25,70,74,68,0.07,,
1973/8/26,75,85,66,0,,
1973/8/27,71,78,64,0.11,,
1973/8/28,71,83,59,0,,
1973/8/29,74,84,63,0,,
1973/8/30,69,75,65,0.26,,
1973/8/31,69,80,64,0.11,,
1973/9/1,71,81,62,0,,
1973/9/2,71,80,63,0.02,,
1973/9/3,73,81,67,0.01,,
1973/9/4,70,78,67,0.63,,
1973/9/5,67,71,64,0.74,,
1973/9/6,70,82,59,0,,
1973/9/7,67,75,56,0.01,,
1973/9/8,63,67,61,0.36,,
1973/9/9,67,77,59,0,,
1973/9/10,68,79,60,0,,
1973/9/11,67,80,55,0,,
1973/9/12,66,77,58,0,,
1973/9/13,68,81,62,0,,
1973/9/14,68,79,59,0,,
1973/9/15,67,77,58,0,,
1973/9/16,69,78,63,0.02,,
1973/9/17,67,75,62,0.61,,
1973/9/18,66,81,58,0,,
1973/9/19,68,81,56,0,,
1973/9/20,66,76,60,0.11,,
1973/9/21,68,80,55,0.01,,
1973/9/22,68,83,57,0,,
1973/9/23,70,84,61,0,,
1973/9/24,67,73,64,0,,
1973/9/25,62,71,57,0.11,,
1973/9/26,59,73,44,0,,
1973/9/27,60,76,44,0,,
1973/9/28,61,68,56,0,,
1973/9/29,63,75,50,0,,
1973/9/30,65,83,50,0,,
1973/10/1,62,67,58,0,,
1973/10/2,55,59,53,0.33,,
1973/10/3,55,60,52,0.11,,
1973/10/4,55,62,50,0.36,,
1973/10/5,57,64,52,0.01,,
1973/10/6,57,67,53,0.13,,
1973/10/7,57,69,47,0.09,,
1973/10/8,56,70,45,0,,
1973/10/9,56,69,43,0,,
1973/10/10,59,70,51,0,,
1973/10/11,57,64,50,0,,
1973/10/12,58,64,50,0,,
1973/10/13,51,62,38,0,,
1973/10/14,50,65,35,0,,
1973/10/15,53,71,37,0,,
1973/10/16,54,68,40,0,,
1973/10/17,48,61,33,0,,
1973/10/18,49,66,38,0,,
1973/10/19,50,59,42,0,,
1973/10/20,54,65,43,0.02,,
1973/10/21,52,59,45,0,,
1973/10/22,53,61,43,0,,
1973/10/23,47,55,41,0,,
1973/10/24,45,56,37,0,,
1973/10/25,45,60,30,0,,
1973/10/26,47,51,44,0.2,,
1973/10/27,46,57,38,0,,
1973/10/28,47,63,34,0,,
1973/10/29,45,62,32,0,,
1973/10/30,51,63,42,0,,
1973/10/31,46,53,44,0,,
1973/11/1,40,45,36,0.04,,
1973/11/2,38,41,30,0,,
1973/11/3,43,46,40,0.21,,
1973/11/4,46,54,39,0.02,,
1973/11/5,43,56,33,0,,
1973/11/6,43,60,30,0,,
1973/11/7,43,56,31,0,,
1973/11/8,49,57,41,0,,
1973/11/9,41,52,35,0.09,,
1973/11/10,38,42,33,0,,
1973/11/11,41,54,30,0,,
1973/11/12,44,58,31,0,,
1973/11/13,42,57,31,0,,
1973/11/14,45,55,35,0,,
1973/11/15,47,57,40,0,,
1973/11/16,44,49,37,0,,
1973/11/17,34,42,28,0,,
1973/11/18,37,50,25,0,,
1973/11/19,36,49,26,0,,
1973/11/20,37,47,29,0,,
1973/11/21,37,51,26,0,,
1973/11/22,37,49,29,0,,
1973/11/23,38,48,31,0,,
1973/11/24,40,47,33,0,,
1973/11/25,33,43,24,0,,
1973/11/26,33,47,20,0,,
1973/11/27,38,48,30,0,,
1973/11/28,34,44,22,0,,
1973/11/29,40,54,29,0,,
1973/11/30,39,49,31,0,,
1973/12/1,33,45,24,0,,
1973/12/2,35,44,30,0,,
1973/12/3,28,33,25,0,,
1973/12/4,25,35,16,0,,
1973/12/5,30,47,15,0,,
1973/12/6,29,36,20,0,,
1973/12/7,26,35,17,0,,
1973/12/8,30,41,20,0,,
1973/12/9,30,45,20,0,,
1973/12/10,29,43,20,0,,
1973/12/11,32,48,17,0,,
1973/12/12,34,43,27,0,,
1973/12/13,29,46,17,0,,
1973/12/14,36,51,23,0,,
1973/12/15,39,45,31,0,,
1973/12/16,33,44,21,0,,
1973/12/17,34,46,21,0,,
1973/12/18,32,42,25,0,,
1973/12/19,29,45,14,0,,
1973/12/20,30,45,16,0,,
1973/12/21,23,37,18,0,,
1973/12/22,26,42,13,0,,
1973/12/23,19,38,13,0,,
1973/12/24,20,30,13,0,,
1973/12/25,21,35,9,0,,
1973/12/26,22,35,9,0,,
1973/12/27,27,33,16,0,,
1973/12/28,24,35,18,0,,
1973/12/29,26,36,14,0,,
1973/12/30,27,37,13,0,,
1973/12/31,37,51,24,0,,
1974/1/1,31,53,18,0,,
1974/1/2,35,49,23,0,,
1974/1/3,31,47,18,0,,
1974/1/4,36,49,24,0,,
1974/1/5,30,43,20,0,,
1974/1/6,28,44,17,0,,
1974/1/7,28,44,18,0,,
1974/1/8,30,40,23,0,,
1974/1/9,26,32,22,0,,
1974/1/10,23,36,13,0,,
1974/1/11,24,38,14,0,,
1974/1/12,24,38,11,0,,
1974/1/13,24,33,12,0,,
1974/1/14,28,36,22,0.02,,
1974/1/15,20,31,13,0,,
1974/1/16,21,33,8,0,,
1974/1/17,23,37,12,0,,
1974/1/18,23,38,8,0,,
1974/1/19,27,39,15,0,,
1974/1/20,26,37,19,0,,
1974/1/21,28,40,20,0,,
1974/1/22,23,33,18,0,,
1974/1/23,19,26,11,0,,
1974/1/24,16,29,5,0,,
1974/1/25,20,32,8,0,,
1974/1/26,22,32,9,0,,
1974/1/27,17,27,10,0,,
1974/1/28,18,24,10,0,,
1974/1/29,18,25,12,0,,
1974/1/30,20,29,14,0,,
1974/1/31,20,29,14,0,,
1974/2/1,20,25,15,0.02,,
1974/2/2,22,25,17,0.02,,
1974/2/3,24,32,18,0,,
1974/2/4,25,29,21,0.02,,
1974/2/5,22,33,9,0,,
1974/2/6,26,34,20,0,,
1974/2/7,23,32,11,0,,
1974/2/8,23,37,9,0,,
1974/2/9,27,37,12,0,,
1974/2/10,28,40,15,0,,
1974/2/11,23,31,14,0,,
1974/2/12,28,42,13,0,,
1974/2/13,29,49,18,0,,
1974/2/14,32,43,22,0,,
1974/2/15,35,54,19,0,,
1974/2/16,45,58,30,0,,
1974/2/17,45,59,28,0,,
1974/2/18,39,48,27,0,,
1974/2/19,35,42,31,0,,
1974/2/20,30,40,20,0,,
1974/2/21,30,37,25,0,,
1974/2/22,27,41,22,0,,
1974/2/23,21,28,16,0,,
1974/2/24,20,26,15,0,,
1974/2/25,24,34,12,0,,
1974/2/26,28,36,20,0,,
1974/2/27,29,44,13,0,,
1974/2/28,33,49,18,0,,
1974/3/1,34,52,22,0,,
1974/3/2,36,49,26,0,,
1974/3/3,39,50,33,0,,
1974/3/4,40,46,32,0,,
1974/3/5,39,49,31,0,,
1974/3/6,41,51,31,0,,
1974/3/7,37,51,27,0,,
1974/3/8,38,49,30,0,,
1974/3/9,41,50,36,0,,
1974/3/10,32,41,23,0,,
1974/3/11,25,34,17,0,,
1974/3/12,30,43,17,0,,
1974/3/13,35,50,20,0,,
1974/3/14,38,54,25,0,,
1974/3/15,40,56,34,0.01,,
1974/3/16,40,55,26,0,,
1974/3/17,41,48,32,0,,
1974/3/18,40,54,26,0,,
1974/3/19,40,50,33,0,,
1974/3/20,34,47,26,0,,
1974/3/21,32,41,25,0,,
1974/3/22,35,47,22,0,,
1974/3/23,38,52,26,0,,
1974/3/24,41,50,32,0,,
1974/3/25,41,52,32,0,,
1974/3/26,44,58,34,0,,
1974/3/27,47,63,32,0,,
1974/3/28,47,61,35,0,,
1974/3/29,54,71,36,0,,
1974/3/30,49,60,44,0,,
1974/3/31,42,50,34,0.04,,
1974/4/1,45,55,35,0,,
1974/4/2,49,69,31,0,,
1974/4/3,54,70,37,0,,
1974/4/4,54,66,40,0,,
1974/4/5,56,66,39,0,,
1974/4/6,54,61,47,0.15,,
1974/4/7,54,63,42,0,,
1974/4/8,57,70,47,0.01,,
1974/4/9,57,71,43,0.02,,
1974/4/10,55,69,40,0,,
1974/4/11,58,78,44,0,,
1974/4/12,58,65,49,0,,
1974/4/13,55,68,47,0,,
1974/4/14,56,66,47,0,,
1974/4/15,66,77,51,0,,
1974/4/16,59,73,49,0,,
1974/4/17,58,71,46,0,,
1974/4/18,55,64,43,0,,
1974/4/19,52,61,45,0,,
1974/4/20,58,70,45,0,,
1974/4/21,59,69,42,0,,
1974/4/22,60,72,38,0,,
1974/4/23,59,65,51,0,,
1974/4/24,51,59,46,0,,
1974/4/25,54,64,44,0,,
1974/4/26,60,74,39,0,,
1974/4/27,60,67,51,0,,
1974/4/28,61,73,41,0,,
1974/4/29,59,67,50,0,,
1974/4/30,60,72,42,0,,
1974/5/1,63,75,44,0,,
1974/5/2,64,76,52,0,,
1974/5/3,69,83,53,0,,
1974/5/4,62,72,57,0,,
1974/5/5,59,73,43,0,,
1974/5/6,58,64,55,0,,
1974/5/7,62,73,55,0,,
1974/5/8,61,70,54,0,,
1974/5/9,62,74,47,0,,
1974/5/10,64,78,50,0,,
1974/5/11,68,82,56,0,,
1974/5/12,67,75,61,0,,
1974/5/13,63,75,54,0,,
1974/5/14,62,70,53,0,,
1974/5/15,72,89,53,0,,
1974/5/16,68,79,55,0,,
1974/5/17,66,74,59,0,,
1974/5/18,68,78,62,0,,
1974/5/19,72,84,61,0,,
1974/5/20,69,78,63,0,,
1974/5/21,67,74,60,0,,
1974/5/22,72,86,51,0,,
1974/5/23,67,80,47,0,,
1974/5/24,70,88,48,0,,
1974/5/25,78,88,63,0,,
1974/5/26,74,88,59,0,,
1974/5/27,73,89,57,0,,
1974/5/28,75,88,62,0,,
1974/5/29,68,79,57,0.17,,
1974/5/30,64,72,53,0.89,,
1974/5/31,64,74,56,0.04,,
1974/6/1,72,85,58,0,,
1974/6/2,71,78,59,0.01,,
1974/6/3,67,77,56,0,,
1974/6/4,67,77,53,0,,
1974/6/5,68,80,55,0,,
1974/6/6,66,72,61,0.08,,
1974/6/7,69,83,56,0,,
1974/6/8,76,89,58,0,,
1974/6/9,70,80,63,0,,
1974/6/10,71,90,52,0,,
1974/6/11,75,88,58,0,,
1974/6/12,79,93,63,0,,
1974/6/13,80,93,66,0,,
1974/6/14,81,94,67,0,,
1974/6/15,80,90,71,0,,
1974/6/16,80,95,67,0,,
1974/6/17,76,85,69,0,,
1974/6/18,74,89,54,0,,
1974/6/19,68,78,64,0.17,,
1974/6/20,67,74,62,0.26,,
1974/6/21,69,78,58,0,,
1974/6/22,72,87,58,0,,
1974/6/23,76,92,58,0,,
1974/6/24,79,94,64,0,,
1974/6/25,80,89,70,0,,
1974/6/26,79,87,67,0,,
1974/6/27,78,89,63,0,,
1974/6/28,78,89,65,0.26,,
1974/6/29,77,87,63,0.22,,
1974/6/30,76,88,63,0,,
1974/7/1,74,82,68,0,,
1974/7/2,78,89,66,0,,
1974/7/3,78,88,69,0,,
1974/7/4,75,84,69,0.13,,
1974/7/5,76,84,69,0,,
1974/7/6,72,79,70,0.03,,
1974/7/7,73,78,70,0.06,,
1974/7/8,78,88,69,0.07,,
1974/7/9,84,96,74,0,,
1974/7/10,85,96,74,0,,
1974/7/11,80,90,71,0.35,,
1974/7/12,75,83,69,0.28,,
1974/7/13,76,85,68,0,,
1974/7/14,74,82,70,0.71,,
1974/7/15,72,81,66,0.32,,
1974/7/16,73,80,70,0.04,,
1974/7/17,76,85,68,0,,
1974/7/18,78,89,71,0,,
1974/7/19,80,89,72,0,,
1974/7/20,80,87,73,0,,
1974/7/21,80,88,72,0,,
1974/7/22,80,87,75,2.82,,
1974/7/23,75,81,72,0.61,,
1974/7/24,77,86,72,0.31,,
1974/7/25,73,80,70,1.96,,
1974/7/26,75,82,70,0.06,,
1974/7/27,75,80,71,0.1,,
1974/7/28,77,84,73,0,,
1974/7/29,79,87,70,0,,
1974/7/30,79,88,73,0,,
1974/7/31,78,83,75,1.93,,
1974/8/1,80,89,71,0,,
1974/8/2,81,91,74,0,,
1974/8/3,81,89,74,0,,
1974/8/4,76,83,71,0.22,,
1974/8/5,78,87,70,0,,
1974/8/6,79,87,73,0.15,,
1974/8/7,78,84,74,0.34,,
1974/8/8,73,79,69,1.96,,
1974/8/9,76,81,72,0.02,,
1974/8/10,78,88,73,0,,
1974/8/11,75,84,69,0.01,,
1974/8/12,76,85,70,0,,
1974/8/13,75,84,68,0,,
1974/8/14,72,76,71,0.09,,
1974/8/15,76,86,69,0,,
1974/8/16,78,89,66,0,,
1974/8/17,79,90,68,0,,
1974/8/18,80,89,73,0,,
1974/8/19,80,89,70,0,,
1974/8/20,80,90,72,0,,
1974/8/21,78,89,71,0.22,,
1974/8/22,73,78,68,0.01,,
1974/8/23,72,84,58,0,,
1974/8/24,75,90,63,0,,
1974/8/25,78,92,64,0,,
1974/8/26,78,89,66,0,,
1974/8/27,71,80,64,0.7,,
1974/8/28,70,82,63,0,,
1974/8/29,72,83,63,0,,
1974/8/30,69,72,65,0.1,,
1974/8/31,70,79,63,0,,
1974/9/1,72,83,65,0,,
1974/9/2,73,88,62,0,,
1974/9/3,75,87,63,0,,
1974/9/4,74,83,64,0,,
1974/9/5,68,75,66,0.62,,
1974/9/6,73,84,64,0.35,,
1974/9/7,71,83,61,0,,
1974/9/8,70,83,57,0,,
1974/9/9,70,81,63,0,,
1974/9/10,71,82,62,0,,
1974/9/11,72,82,63,0,,
1974/9/12,72,82,62,0,,
1974/9/13,67,74,63,0.12,,
1974/9/14,65,75,55,0,,
1974/9/15,63,80,46,0,,
1974/9/16,63,76,45,0,,
1974/9/17,61,74,42,0,,
1974/9/18,60,76,42,0,,
1974/9/19,62,80,43,0,,
1974/9/20,62,79,48,0,,
1974/9/21,64,78,52,0,,
1974/9/22,64,74,56,0,,
1974/9/23,62,78,43,0,,
1974/9/24,62,81,47,0,,
1974/9/25,65,83,50,0,,
1974/9/26,65,69,58,0,,
1974/9/27,62,80,51,0.16,,
1974/9/28,62,73,47,0,,
1974/9/29,60,73,45,0,,
1974/9/30,55,63,54,0.37,,
1974/10/1,58,69,50,0,,
1974/10/2,61,73,53,0,,
1974/10/3,63,72,54,0,,
1974/10/4,62,75,48,0,,
1974/10/5,61,79,47,0,,
1974/10/6,59,74,46,0,,
1974/10/7,62,70,53,0,,
1974/10/8,56,68,45,0,,
1974/10/9,52,65,40,0,,
1974/10/10,51,68,35,0,,
1974/10/11,54,68,41,0,,
1974/10/12,54,71,37,0,,
1974/10/13,53,70,40,0,,
1974/10/14,51,59,40,0,,
1974/10/15,47,62,33,0,,
1974/10/16,49,67,33,0,,
1974/10/17,55,56,54,0.36,,
1974/10/18,56,67,50,0.01,,
1974/10/19,52,62,45,0,,
1974/10/20,45,54,36,0,,
1974/10/21,45,50,39,0,,
1974/10/22,42,53,33,0,,
1974/10/23,42,60,27,0,,
1974/10/24,48,60,41,0,,
1974/10/25,51,67,39,0,,
1974/10/26,53,65,44,0,,
1974/10/27,48,62,38,0,,
1974/10/28,44,59,28,0,,
1974/10/29,44,49,42,0.02,,
1974/10/30,47,56,35,0,,
1974/10/31,39,47,32,0,,
1974/11/1,36,49,25,0,,
1974/11/2,41,54,32,0,,
1974/11/3,47,65,36,0,,
1974/11/4,47,54,38,0,,
1974/11/5,51,56,45,0.01,,
1974/11/6,46,58,35,0.01,,
1974/11/7,50,63,39,0.02,,
1974/11/8,42,51,39,0,,
1974/11/9,37,42,32,0,,
1974/11/10,31,35,25,0,,
1974/11/11,35,42,31,0.08,,
1974/11/12,33,40,26,0,,
1974/11/13,33,44,25,0,,
1974/11/14,33,44,23,0,,
1974/11/15,34,38,30,0.04,,
1974/11/16,37,41,35,0,,
1974/11/17,38,46,33,0,,
1974/11/18,36,51,25,0,,
1974/11/19,39,55,27,0,,
1974/11/20,44,53,38,0,,
1974/11/21,34,43,26,0,,
1974/11/22,33,44,25,0,,
1974/11/23,42,50,35,0,,
1974/11/24,36,48,25,0,,
1974/11/25,38,49,32,0,,
1974/11/26,33,47,23,0,,
1974/11/27,32,44,24,0,,
1974/11/28,36,44,29,0,,
1974/11/29,35,48,27,0,,
1974/11/30,33,39,27,0,,
1974/12/1,35,36,32,0.24,,
1974/12/2,32,35,29,0.13,,
1974/12/3,25,30,21,0,,
1974/12/4,27,38,20,0,,
1974/12/5,29,36,22,0,,
1974/12/6,26,37,20,0,,
1974/12/7,27,37,18,0,,
1974/12/8,28,35,22,0,,
1974/12/9,27,31,25,0.1,,
1974/12/10,22,27,12,0,,
1974/12/11,19,27,10,0,,
1974/12/12,22,27,15,0,,
1974/12/13,22,24,19,0,,
1974/12/14,20,30,12,0,,
1974/12/15,20,34,10,0,,
1974/12/16,23,30,15,0,,
1974/12/17,27,33,22,0,,
1974/12/18,27,36,20,0,,
1974/12/19,26,38,18,0,,
1974/12/20,29,41,17,0,,
1974/12/21,28,41,19,0,,
1974/12/22,24,40,13,0,,
1974/12/23,29,35,13,0,,
1974/12/24,23,35,12,0,,
1974/12/25,24,38,13,0,,
1974/12/26,24,40,12,0,,
1974/12/27,24,37,16,0,,
1974/12/28,27,28,23,0,,
1974/12/29,28,35,25,0.01,,
1974/12/30,22,36,11,0,,
1974/12/31,26,39,16,0,,
1975/1/1,26,37,19,0,,
1975/1/2,26,42,14,0,,
1975/1/3,25,31,16,0,,
1975/1/4,28,38,23,0,,
1975/1/5,23,33,13,0,,
1975/1/6,24,31,20,0,,
1975/1/7,24,36,15,0,,
1975/1/8,30,41,16,0,,
1975/1/9,26,38,17,0,,
1975/1/10,24,34,17,0,,
1975/1/11,27,44,13,0,,
1975/1/12,34,55,18,0,,
1975/1/13,31,43,23,0,,
1975/1/14,29,43,18,0,,
1975/1/15,26,37,18,0,,
1975/1/16,23,33,13,0,,
1975/1/17,25,32,18,0,,
1975/1/18,29,39,18,0,,
1975/1/19,23,36,14,0,,
1975/1/20,24,38,15,0,,
1975/1/21,26,35,20,0,,
1975/1/22,28,40,22,0,,
1975/1/23,27,36,17,0,,
1975/1/24,33,41,25,0,,
1975/1/25,24,38,14,0,,
1975/1/26,24,35,13,0,,
1975/1/27,30,39,20,0,,
1975/1/28,20,35,12,0,,
1975/1/29,21,37,9,0,,
1975/1/30,22,38,10,0,,
1975/1/31,25,39,12,0,,
1975/2/1,30,42,21,0,,
1975/2/2,26,41,13,0,,
1975/2/3,28,35,22,0,,
1975/2/4,29,42,22,0,,
1975/2/5,26,31,19,0.01,,
1975/2/6,27,32,17,0,,
1975/2/7,22,33,14,0,,
1975/2/8,23,39,9,0,,
1975/2/9,26,35,18,0,,
1975/2/10,22,37,8,0,,
1975/2/11,28,44,11,0,,
1975/2/12,35,46,23,0,,
1975/2/13,32,52,14,0,,
1975/2/14,32,46,23,0,,
1975/2/15,31,49,15,0,,
1975/2/16,32,48,19,0,,
1975/2/17,27,34,24,0,,
1975/2/18,27,40,18,0,,
1975/2/19,27,38,18,0,,
1975/2/20,24,31,18,0,,
1975/2/21,25,31,19,0,,
1975/2/22,24,42,10,0,,
1975/2/23,29,49,16,0,,
1975/2/24,38,60,22,0,,
1975/2/25,27,38,23,0,,
1975/2/26,29,45,18,0,,
1975/2/27,35,53,17,0,,
1975/2/28,38,50,32,0,,
1975/3/1,33,48,18,0,,
1975/3/2,39,52,24,0,,
1975/3/3,36,49,28,0,,
1975/3/4,38,49,27,0,,
1975/3/5,35,42,31,0.04,,
1975/3/6,40,52,31,0,,
1975/3/7,39,54,25,0,,
1975/3/8,40,46,35,0,,
1975/3/9,37,42,34,0.03,,
1975/3/10,40,51,33,0,,
1975/3/11,42,51,35,0,,
1975/3/12,40,51,31,0,,
1975/3/13,41,55,29,0,,
1975/3/14,45,54,36,0,,
1975/3/15,37,48,28,0,,
1975/3/16,42,61,27,0,,
1975/3/17,46,61,32,0,,
1975/3/18,53,64,40,0,,
1975/3/19,46,55,44,0,,
1975/3/20,44,59,27,0,,
1975/3/21,45,61,30,0,,
